CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,WaitTime,ServiceRating,FoodRating,HighSatisfaction
1129,22,Female,130829,Rarely,157.356963,Mexican,Breakfast,5,Celebration,Takeaway,0,1,25.85413522,2,3,0
1130,62,Male,84236,Weekly,165.2682189,Chinese,Lunch,2,,Dine-in,0,0,31.56283977,1,3,0
1131,62,Male,42102,Rarely,62.20909376,Chinese,Lunch,3,Casual,Takeaway,0,0,27.39467071,2,5,0
1132,39,Male,40620,Monthly,26.9842465,Mexican,Breakfast,8,Casual,Dine-in,0,0,47.29339639,2,1,0
1133,69,Female,130997,,50.94234201,Indian,Breakfast,4,Business,Takeaway,1,0,9.377989582,1,1,0
1134,35,Female,29465,Weekly,119.5459602,Indian,Dinner,5,Celebration,Dine-in,0,0,34.66925593,2,4,0
1135,61,Male,89285,Daily,65.81339081,Chinese,Lunch,5,Business,Takeaway,1,0,31.76356606,4,1,0
1136,64,Male,111906,Monthly,142.931473,Mexican,Dinner,6,Casual,Dine-in,1,0,5.202486901,1,5,0
1137,23,Male,110100,Weekly,109.897268,Mexican,Dinner,1,Casual,Dine-in,0,0,48.82303356,3,1,0
1138,50,Female,83461,Weekly,168.5482377,Chinese,Breakfast,5,Casual,Takeaway,0,1,19.54202554,2,5,0
1139,53,Male,112898,Monthly,34.5147411,American,Dinner,9,Casual,Dine-in,1,0,12.24847089,4,2,0
1140,46,Male,85346,Daily,123.087067,American,Dinner,1,Celebration,Dine-in,0,0,19.70108322,1,1,0
1141,21,Female,53483,Monthly,48.90358227,Indian,Dinner,2,Celebration,Dine-in,0,1,16.31397711,2,1,0
1142,23,Male,131676,Weekly,164.5875761,Chinese,Lunch,2,Casual,Takeaway,1,0,35.39887749,2,3,0
1143,52,Male,44722,Monthly,83.90543889,Mexican,Dinner,2,Casual,Dine-in,1,0,43.98015816,4,4,0
1144,64,Male,36143,Monthly,121.1376786,Chinese,Breakfast,4,Casual,Dine-in,0,1,19.28605511,3,5,0
1145,65,Female,45416,Weekly,119.837286,Italian,Breakfast,1,Celebration,Takeaway,1,0,8.717859711,2,3,0
1146,56,Male,142339,Weekly,69.75838255,Indian,Dinner,9,Business,Takeaway,0,0,32.67616498,5,3,0
1147,40,Male,58731,,33.60653973,American,Dinner,7,Casual,Dine-in,0,0,8.244006742,2,4,0
1148,53,Male,111904,Monthly,100.0781197,Chinese,Breakfast,4,Celebration,Takeaway,1,0,28.21399203,4,4,1
1149,19,Male,45917,Weekly,186.0119951,American,Lunch,6,Business,Takeaway,1,0,48.25950991,1,1,0
1150,69,Male,110795,Weekly,136.4509457,Mexican,Breakfast,6,Business,Takeaway,1,0,35.76663916,2,4,0
1151,62,Female,129492,Monthly,106.4803738,Chinese,Dinner,8,Celebration,Dine-in,0,1,12.06705498,2,4,0
1152,43,Female,125084,Weekly,47.60019004,Chinese,Lunch,8,Business,Takeaway,0,1,29.66183639,4,4,0
1153,36,Male,84825,Weekly,161.1443845,Italian,Lunch,5,Business,Dine-in,1,0,13.91153328,5,1,0
1154,33,Male,132816,Monthly,113.9956769,American,Lunch,3,Business,Takeaway,0,0,32.1142767,3,2,0
1155,58,Male,56610,Weekly,182.1588161,Italian,Lunch,8,,Dine-in,0,0,15.31954778,4,1,0
1156,53,Female,97419,Rarely,49.51056815,American,Dinner,6,Business,Dine-in,0,0,27.74877785,2,2,0
1157,33,Female,105342,Weekly,178.3805518,Indian,Lunch,5,Business,Takeaway,0,0,39.30977559,4,4,0
1158,37,Female,68262,Monthly,46.33339149,Italian,Breakfast,8,Casual,Takeaway,0,0,31.11084274,1,3,0
1159,67,Female,27263,Rarely,111.1392573,Italian,Lunch,4,Business,Takeaway,0,1,0.096466326,4,1,0
1160,20,Male,68777,Rarely,92.43536148,Chinese,Breakfast,5,Business,Dine-in,0,0,38.74176974,1,4,0
1161,46,Male,54557,Weekly,143.6483076,Indian,Dinner,5,Celebration,Dine-in,0,1,53.40166654,1,1,0
1162,66,Female,122955,Rarely,120.6408734,Indian,Dinner,7,Casual,Takeaway,0,0,15.70917974,4,3,0
1163,32,Female,124959,Monthly,191.2902001,Mexican,Dinner,9,Casual,Takeaway,1,0,44.07254534,5,1,0
1164,64,Female,142155,Weekly,111.820924,Indian,Lunch,2,Business,Takeaway,0,0,44.91003064,4,2,0
1165,62,Male,68782,Rarely,66.27360116,Italian,Breakfast,3,Casual,Dine-in,0,1,45.3625808,4,4,0
1166,31,Female,43415,Monthly,118.0073332,Chinese,Dinner,3,Business,Dine-in,1,1,44.24257068,4,2,0
1167,29,Female,41415,Weekly,173.7854356,Mexican,Dinner,6,Celebration,Dine-in,0,0,46.36396948,5,2,0
1168,39,Male,25907,Rarely,94.66282517,Italian,Breakfast,7,Business,Dine-in,1,0,16.03935289,3,4,0
1169,30,Male,147370,Monthly,101.2155101,Indian,Dinner,2,Business,Dine-in,0,1,55.79017519,4,4,0
1170,24,Female,24277,Monthly,19.83883337,Indian,Lunch,2,Casual,Takeaway,1,0,40.3245466,2,1,0
1171,54,Male,114132,Weekly,116.7705076,Mexican,Lunch,1,Casual,Takeaway,0,0,4.967791926,3,1,0
1172,69,Female,44257,Weekly,12.44255569,American,Breakfast,7,Business,Takeaway,0,0,58.83851735,1,2,0
1173,33,Male,64919,Weekly,153.2298438,Italian,Lunch,5,Celebration,Takeaway,0,1,0.092033476,5,4,0
1174,43,Male,94500,Monthly,125.4633245,Italian,Breakfast,4,Business,Dine-in,0,0,53.8113074,4,4,0
1175,63,Female,126805,Rarely,103.5440107,Indian,Breakfast,6,Business,Dine-in,1,0,53.6731985,4,4,0
1176,55,Female,20150,Rarely,114.7348656,Mexican,Lunch,4,,Dine-in,1,0,40.5110624,3,5,0
1177,61,Female,65860,Weekly,30.51099754,American,Breakfast,1,Business,Dine-in,0,1,48.41987349,3,1,0
1178,66,Female,47076,Weekly,45.00032128,Indian,Dinner,7,Celebration,Dine-in,1,0,54.85981604,1,5,0
1179,30,Male,130655,Rarely,126.8387807,American,Breakfast,5,Business,Dine-in,1,0,50.71909355,1,4,0
1180,54,Female,103918,Rarely,87.46222002,Italian,Breakfast,1,Celebration,Takeaway,0,1,24.69800854,4,1,0
1181,38,Male,129523,Weekly,195.7837154,Mexican,Dinner,7,Celebration,Dine-in,0,1,20.78823159,1,1,0
1182,61,Male,80076,Rarely,172.6884053,Italian,Breakfast,7,Celebration,Dine-in,0,0,51.30956744,2,1,0
1183,69,Male,94601,Weekly,197.3528525,Chinese,Dinner,3,Casual,Takeaway,0,0,29.87338372,1,4,0
1184,18,Female,101889,Weekly,95.51043193,American,Breakfast,7,Business,Dine-in,0,0,18.19457797,3,3,0
1185,25,Female,53943,Rarely,82.28712683,Italian,Breakfast,1,Business,Dine-in,0,0,59.74159275,4,1,0
1186,37,Female,63111,Rarely,148.7338643,American,Lunch,3,Casual,Dine-in,0,1,45.5623902,1,4,0
1187,32,Female,103493,Rarely,44.55031063,Mexican,Dinner,2,Celebration,Takeaway,1,1,47.86090484,2,2,0
1188,54,Female,149457,Monthly,40.09697057,Mexican,Lunch,2,Celebration,Dine-in,0,1,43.24050203,5,2,0
1189,18,Female,39359,Weekly,83.91820016,Mexican,Breakfast,3,Business,Takeaway,0,0,9.53000684,4,3,0
1190,29,Male,98984,Weekly,97.44719965,Mexican,Lunch,2,Business,Dine-in,0,0,40.69330901,1,4,0
1191,49,Male,89184,Weekly,68.8687902,Chinese,Breakfast,2,Business,Takeaway,0,0,26.21609976,1,4,0
1192,60,Female,123147,Rarely,25.00613629,American,Dinner,3,Celebration,Dine-in,1,1,22.56256509,2,3,0
1193,63,Male,66271,Weekly,115.7861162,Chinese,Breakfast,7,Business,Takeaway,0,1,36.28679868,2,4,0
1194,61,Female,26147,Monthly,174.2830761,American,Dinner,5,Business,Takeaway,0,1,49.00282734,3,5,0
1195,34,Female,51451,Daily,198.6054922,Indian,Dinner,9,Business,Dine-in,0,1,32.20803586,3,1,0
1196,40,Female,49732,Monthly,120.0044606,American,Dinner,4,Casual,Takeaway,0,0,22.79358321,3,3,0
1197,49,Female,66768,Weekly,63.46136075,Indian,Dinner,1,Celebration,Dine-in,0,0,26.04641415,3,3,0
1198,44,Female,74120,Monthly,108.5275453,Italian,Breakfast,4,Business,Takeaway,0,1,6.81170813,3,1,0
1199,27,Male,32654,Monthly,15.68024679,Mexican,Breakfast,2,Casual,Takeaway,0,0,23.57017659,1,5,0
1200,38,Female,24547,Daily,34.27721431,American,Dinner,1,Casual,Dine-in,0,1,51.09969009,2,4,0
1201,31,Male,92198,Weekly,193.1186808,Mexican,Dinner,4,Business,Takeaway,1,1,37.92817945,2,3,0
1202,64,Female,93229,Daily,172.3176827,Italian,Breakfast,9,,Dine-in,0,0,35.67017699,5,2,0
1203,48,Male,33065,Monthly,114.0496217,Mexican,Breakfast,1,Casual,Dine-in,0,0,52.86161328,1,5,0
1204,22,Male,93822,Monthly,164.589305,Chinese,Lunch,1,Celebration,Takeaway,0,1,34.18721464,3,5,0
1205,66,Female,105149,Rarely,159.321153,Mexican,Lunch,3,Celebration,Takeaway,0,0,54.10296268,1,3,0
1206,27,Female,148712,Monthly,115.9468697,Indian,Breakfast,9,Business,Dine-in,0,1,8.054985062,4,4,0
1207,36,Female,41417,Monthly,123.7557723,Mexican,Lunch,3,Business,Dine-in,0,1,19.81500877,3,2,0
1208,51,Female,145401,Monthly,136.8489275,Italian,Dinner,1,Casual,Dine-in,0,0,17.5241216,5,2,0
1209,42,Female,78302,Rarely,61.93106988,American,Dinner,9,Casual,Takeaway,0,0,50.26652063,5,5,0
1210,53,Female,74609,Daily,196.0594066,Italian,Dinner,8,Casual,Takeaway,0,0,35.36082,4,5,0
1211,67,Male,113717,Monthly,94.09457252,Chinese,Dinner,5,Business,Takeaway,0,0,6.169316915,1,1,0
1212,38,Female,41126,Monthly,126.7753119,Italian,Breakfast,6,Celebration,Takeaway,1,0,0.302357762,1,2,0
1213,24,Female,39498,Rarely,80.86541992,Mexican,Breakfast,5,Celebration,Takeaway,1,1,14.12777801,4,4,0
1214,21,Female,140769,Weekly,21.78262399,Indian,Lunch,1,Celebration,Dine-in,0,0,4.8164306,4,3,0
1215,55,Female,75552,Daily,51.11800244,Italian,Lunch,7,Celebration,Dine-in,1,1,50.90546701,2,5,1
1216,23,Male,72506,Weekly,155.9310527,Italian,Dinner,2,Celebration,Dine-in,0,0,43.04601872,2,5,0
1217,62,Male,116124,Weekly,127.2011726,American,Lunch,9,Celebration,Dine-in,1,0,18.4802027,3,5,1
1218,49,Male,75161,Weekly,98.7251202,Indian,Lunch,8,Business,Dine-in,1,1,12.02911862,4,2,1
1219,65,Female,51043,Weekly,187.9768524,Mexican,Dinner,1,Casual,Dine-in,1,0,57.48473801,5,3,1
1220,46,Male,24570,Monthly,143.4349423,Chinese,Lunch,1,Celebration,Dine-in,0,1,23.25326818,4,3,1
1221,30,Male,69733,Monthly,30.92878402,Mexican,Lunch,6,Business,Takeaway,1,0,18.96824023,5,5,0
1222,23,Male,147385,Monthly,103.0325123,Italian,Lunch,5,Business,Dine-in,0,0,59.7438561,5,4,0
1223,45,Male,36351,Rarely,31.0995001,Italian,Lunch,3,Casual,Takeaway,0,0,51.7108769,2,3,0
1224,32,Female,149728,Monthly,156.869604,Indian,Dinner,8,Casual,Takeaway,0,1,33.472604,2,1,0
1225,30,Male,81899,Weekly,86.91524822,American,Dinner,2,Business,Takeaway,0,1,28.71588074,5,1,0
1226,30,Female,99128,Rarely,68.70420105,Italian,Dinner,7,Casual,Takeaway,0,0,14.82502158,3,5,0
1227,66,Male,74427,Monthly,163.96691,American,Lunch,5,Casual,Dine-in,0,0,30.62258239,3,3,0
1228,67,Male,48404,Monthly,142.9423743,Mexican,Dinner,2,Casual,Takeaway,0,0,15.75647449,5,2,0
1229,25,Female,112333,Rarely,139.7982404,American,Breakfast,5,Casual,Dine-in,1,0,10.50731043,5,3,0
1230,58,Male,79037,Monthly,144.9939984,Mexican,Lunch,8,Celebration,Takeaway,0,0,33.61245851,5,3,0
1231,49,Female,120539,Weekly,189.7929466,American,Breakfast,5,,Takeaway,0,1,43.59121366,3,1,0
1232,21,Male,42065,Rarely,95.18573821,American,Breakfast,2,Celebration,Dine-in,1,1,15.31819545,4,2,1
1233,47,Female,68945,Weekly,50.47956839,Mexican,Dinner,6,Casual,Takeaway,0,0,10.48387557,3,4,0
1234,42,Female,143716,Daily,115.4724094,Italian,Lunch,7,Business,Takeaway,0,0,7.6629204,1,3,0
1235,36,Male,138770,Monthly,144.6483087,Mexican,Breakfast,5,Celebration,Dine-in,1,1,52.44434163,4,1,1
1236,69,Female,24313,Weekly,192.3188812,Italian,Lunch,4,Business,Takeaway,0,0,26.95063628,1,2,0
1237,58,Female,135183,Weekly,35.50513873,Mexican,Lunch,5,Celebration,Takeaway,0,0,32.88940188,3,3,0
1238,31,Female,136693,Weekly,161.8451992,Chinese,Breakfast,5,Business,Takeaway,0,0,27.60175749,5,3,0
1239,48,Female,107653,Weekly,131.7931677,American,Dinner,7,Celebration,Takeaway,1,1,25.8205055,1,5,1
1240,58,Female,143279,Weekly,166.9688746,Italian,Dinner,8,Celebration,Takeaway,0,1,3.956950223,4,5,1
1241,61,Female,82695,Rarely,197.7769494,Indian,Breakfast,6,Celebration,Takeaway,1,1,17.03547721,3,2,0
1242,26,Female,88164,Monthly,128.3444802,Mexican,Dinner,7,Casual,Takeaway,0,0,22.49171494,4,1,0
1243,46,Female,128569,Monthly,131.5148122,American,Dinner,7,Celebration,Dine-in,1,0,50.22512295,2,1,0
1244,48,Male,139175,Weekly,145.9034821,Italian,Lunch,2,Celebration,Dine-in,0,0,35.73141055,1,3,0
1245,19,Male,89300,Rarely,161.0449135,Italian,Breakfast,3,Business,Takeaway,0,0,47.51344115,2,4,0
1246,38,Female,69568,Monthly,33.30163332,American,Breakfast,6,Celebration,Takeaway,0,0,29.76079766,5,5,0
1247,65,Female,31899,Monthly,146.1108146,American,Dinner,2,Celebration,Dine-in,0,0,46.68836473,3,2,0
1248,32,Female,102532,Weekly,143.8827547,Italian,Dinner,3,Casual,Dine-in,0,1,48.3695556,2,4,1
1249,20,Female,129285,Weekly,134.6055808,American,Dinner,7,Casual,Takeaway,0,0,54.98035976,3,4,0
1250,51,Male,132819,Weekly,164.1037037,Mexican,Dinner,8,Celebration,Dine-in,0,0,39.93521403,3,5,0
1251,20,Male,50299,Monthly,33.76426664,Indian,Lunch,3,Celebration,Takeaway,1,1,10.673326,1,1,0
1252,33,Male,36674,Weekly,23.644216,Italian,Breakfast,8,Casual,Takeaway,1,0,27.58799495,2,2,0
1253,52,Male,109245,Daily,68.72990342,Indian,Breakfast,4,Celebration,Dine-in,0,1,49.31727127,2,5,1
1254,46,Female,144655,Rarely,136.8787532,Chinese,Breakfast,2,Casual,Dine-in,1,1,35.89832122,5,5,1
1255,62,Female,95252,Daily,68.18785257,Chinese,Breakfast,6,Business,Dine-in,0,1,34.79934537,2,5,0
1256,62,Male,130453,Weekly,185.9728216,Chinese,Lunch,9,Celebration,Takeaway,0,0,8.998183786,2,5,0
1257,19,Female,58287,Weekly,71.49787324,American,Breakfast,9,Business,Takeaway,0,1,13.23546401,5,4,0
1258,30,Male,54812,Weekly,79.34198651,Indian,Breakfast,9,Casual,Dine-in,1,1,29.63554731,5,3,1
1259,47,Male,20731,Weekly,146.8138199,Italian,Breakfast,8,Business,Dine-in,1,0,25.47825886,4,1,0
1260,48,Female,92280,Daily,76.57834259,Indian,Lunch,7,Casual,Takeaway,0,1,46.92265793,3,1,0
1261,28,Female,84076,Weekly,18.69895191,Chinese,Breakfast,8,Celebration,Dine-in,1,0,35.74508786,3,3,0
1262,54,Male,124840,Weekly,144.8868094,Chinese,Breakfast,6,Casual,Takeaway,0,0,22.35720105,3,3,0
1263,41,Male,23950,Weekly,194.165303,American,Dinner,9,Celebration,Dine-in,0,1,56.5365131,5,5,0
1264,52,Female,138749,Weekly,60.45885784,Chinese,Lunch,4,,Dine-in,0,1,43.35451574,5,5,1
1265,24,Male,56212,Weekly,149.3451537,Indian,Breakfast,6,Business,Dine-in,0,1,4.31184277,5,3,0
1266,69,Male,84762,Weekly,38.24107199,Chinese,Dinner,7,Casual,Takeaway,0,1,33.00114502,3,3,0
1267,64,Female,147243,Weekly,35.05018976,American,Breakfast,8,Celebration,Dine-in,1,0,17.98833708,4,1,0
1268,37,Female,122112,Rarely,69.36932805,American,Dinner,8,Business,Dine-in,0,0,24.86038483,2,3,0
1269,22,Female,124788,Weekly,71.364596,Mexican,Breakfast,3,Celebration,Takeaway,1,0,53.25882498,4,3,0
1270,39,Male,145371,Monthly,116.5477459,Chinese,Dinner,6,Celebration,Takeaway,0,1,39.35692216,4,4,0
1271,53,Female,103361,Weekly,91.29013239,Italian,Dinner,7,Business,Takeaway,0,1,21.49629337,4,3,0
1272,30,Female,81382,Rarely,66.41793615,Chinese,Breakfast,8,Business,Takeaway,0,0,40.66047678,1,1,0
1273,30,Female,113286,Weekly,93.24411342,Italian,Lunch,9,Business,Takeaway,1,1,8.67038192,4,4,1
1274,27,Male,41381,Weekly,152.4499686,Mexican,Lunch,1,Celebration,Dine-in,0,0,16.69834044,2,3,0
1275,51,Male,42975,Daily,168.7679261,Mexican,Dinner,6,Business,Dine-in,1,0,13.86924961,5,4,0
1276,42,Male,39943,Weekly,27.52231346,Mexican,Dinner,7,Casual,Dine-in,1,1,44.64602089,1,5,0
1277,36,Male,43326,Rarely,171.4096808,Mexican,Breakfast,1,Casual,Dine-in,0,0,29.4640971,3,5,0
1278,35,Female,55454,Weekly,129.1222406,Indian,Breakfast,1,Business,Dine-in,0,1,58.40364262,4,3,0
1279,18,Male,21073,Monthly,83.1900317,Indian,Lunch,2,Casual,Dine-in,1,1,24.23487237,5,1,1
1280,64,Male,127760,Weekly,156.6065111,Italian,Lunch,7,Business,Dine-in,0,1,25.1918144,1,4,0
1281,33,Male,136837,Monthly,153.0534208,Mexican,Lunch,7,Celebration,Takeaway,1,0,40.86118502,1,5,0
1282,39,Male,147882,Monthly,143.9574862,American,Breakfast,3,Casual,Takeaway,0,1,14.63257358,2,1,0
1283,65,Female,64898,Rarely,83.53692608,Italian,Breakfast,8,Business,Dine-in,0,0,5.472133483,4,3,0
1284,65,Female,39551,Rarely,71.16360917,Italian,Dinner,3,Celebration,Dine-in,0,0,27.07508146,2,5,0
1285,51,Male,89947,Weekly,189.238957,Chinese,Dinner,6,Celebration,Dine-in,1,0,7.180355696,5,5,1
1286,40,Male,25034,Monthly,150.6458934,Mexican,Breakfast,6,Celebration,Dine-in,0,0,6.357974099,3,2,0
1287,64,Female,106131,Monthly,183.7069887,Indian,Dinner,6,Casual,Takeaway,0,0,19.53842039,1,3,0
1288,54,Female,64136,Monthly,117.1774701,American,Breakfast,9,Business,Dine-in,0,0,16.29174275,1,3,0
1289,52,Female,36483,Daily,59.45131946,Chinese,Lunch,8,Casual,Dine-in,0,0,19.6289115,2,5,0
1290,24,Male,71235,Weekly,100.1519807,Chinese,Dinner,1,Casual,Takeaway,0,1,34.73797166,3,2,0
1291,53,Female,58484,Monthly,185.05482,Indian,Lunch,4,Business,Dine-in,0,0,28.41809886,5,2,0
1292,63,Male,144991,Rarely,13.26045048,American,Breakfast,3,Celebration,Dine-in,0,0,31.79652073,5,5,0
1293,69,Female,39636,Daily,128.6967576,American,Breakfast,8,Casual,Takeaway,1,0,30.91105987,4,2,0
1294,35,Female,108289,Rarely,14.51938081,Italian,Dinner,7,Celebration,Takeaway,0,0,59.64949729,5,1,0
1295,67,Female,52485,Rarely,171.0954703,Italian,Lunch,7,Celebration,Dine-in,0,0,2.974128004,5,3,0
1296,57,Female,135768,Monthly,189.1319602,Italian,Lunch,7,Business,Takeaway,0,0,57.43355058,2,2,0
1297,49,Female,58909,Weekly,148.0513836,Chinese,Breakfast,7,Casual,Takeaway,0,0,6.762538217,2,2,0
1298,56,Male,134286,Weekly,89.07257721,Chinese,Dinner,3,Casual,Takeaway,1,1,49.75238351,5,5,1
1299,67,Female,75111,Weekly,132.8436649,Mexican,Dinner,4,Casual,Takeaway,0,1,3.663373535,4,4,1
1300,63,Male,49297,Daily,138.8523943,Indian,Breakfast,7,Business,Dine-in,0,1,55.19950001,5,3,0
1301,35,Female,95984,Monthly,26.1585033,Indian,Breakfast,2,Celebration,Dine-in,0,1,27.50017086,1,4,1
1302,63,Male,139580,Weekly,91.07142381,American,Breakfast,8,,Dine-in,0,0,25.23295861,4,5,0
1303,21,Male,113599,Weekly,101.2564312,Indian,Lunch,8,Casual,Dine-in,0,0,0.039643241,2,2,0
1304,58,Female,62444,Weekly,135.6493959,American,Lunch,8,Celebration,Takeaway,0,0,57.09383833,5,3,0
1305,39,Female,133625,Monthly,187.9958913,Chinese,Breakfast,6,Casual,Takeaway,0,0,22.48580328,1,1,0
1306,44,Male,122923,Monthly,132.0741473,Italian,Breakfast,3,Casual,Takeaway,0,0,10.69375761,4,3,0
1307,24,Male,148016,Rarely,145.9063008,Indian,Breakfast,2,Casual,Takeaway,0,0,48.04410475,1,3,0
1308,44,Female,40875,Daily,173.2740127,American,Breakfast,8,Business,Takeaway,0,1,26.92385026,5,4,0
1309,49,Male,78920,Monthly,101.4668179,American,Breakfast,2,Celebration,Takeaway,0,0,28.99944668,2,1,0
1310,51,Male,74106,Rarely,65.80537982,Italian,Breakfast,1,Business,Takeaway,0,0,16.93579057,5,2,0
1311,23,Female,24621,Daily,66.57528418,Indian,Dinner,4,Casual,Takeaway,0,0,47.13593263,1,3,0
1312,26,Male,93768,Rarely,177.4999481,Chinese,Lunch,9,Casual,Takeaway,1,1,37.56200515,2,1,0
1313,46,Female,78761,Weekly,121.6447638,Mexican,Lunch,6,Celebration,Dine-in,0,0,13.28935156,1,5,0
1314,21,Female,23860,Weekly,157.1658584,Mexican,Dinner,2,Business,Takeaway,0,1,24.87905196,2,1,0
1315,60,Male,106565,Weekly,197.5781374,Mexican,Dinner,3,Casual,Dine-in,0,0,30.62340741,5,5,1
1316,46,Male,143417,Weekly,105.4306183,Mexican,Dinner,9,Business,Dine-in,0,0,30.29585829,2,2,0
1317,54,Male,26210,Weekly,48.65686845,Italian,Breakfast,5,Celebration,Takeaway,1,1,0.512705563,3,2,0
1318,20,Male,97382,Monthly,93.70908575,Italian,Breakfast,6,Business,Dine-in,0,0,44.33416928,2,5,0
1319,33,Male,113459,Weekly,87.48813881,Indian,Lunch,1,Celebration,Dine-in,1,0,10.75046333,4,4,1
1320,36,Female,94675,Weekly,167.8901593,Mexican,Dinner,9,Business,Takeaway,0,1,7.331572874,4,4,0
1321,55,Female,96671,Monthly,122.0302341,Mexican,Lunch,3,,Takeaway,1,0,34.01814136,4,1,0
1322,59,Male,103191,Weekly,17.13003347,American,Dinner,2,Business,Dine-in,1,1,18.88286813,3,5,1
1323,20,Male,91812,Weekly,70.4066687,Italian,Breakfast,1,Business,Dine-in,0,0,0.014911456,2,3,0
1324,43,Male,58774,Monthly,19.9192727,Mexican,Breakfast,6,Business,Dine-in,1,0,58.56370483,1,2,0
1325,41,Male,40283,Rarely,89.05679781,Mexican,Lunch,9,Casual,Takeaway,0,0,5.772071493,2,3,0
1326,31,Female,102165,Rarely,110.4377673,Chinese,Dinner,6,Celebration,Dine-in,0,1,15.94594752,4,2,0
1327,23,Male,57832,Weekly,51.80458476,Mexican,Dinner,5,Business,Dine-in,0,1,50.55643133,5,2,0
1328,69,Female,101500,Weekly,40.84520606,Italian,Breakfast,9,Business,Takeaway,1,0,8.696160119,4,4,0
1329,31,Male,60445,Weekly,195.7449707,Chinese,Lunch,7,Celebration,Takeaway,0,0,59.48946845,3,1,0
1330,39,Male,138869,Monthly,70.41172457,Mexican,Dinner,3,Celebration,Dine-in,1,0,37.05073692,1,4,0
1331,42,Male,102295,Monthly,81.75651563,Chinese,Dinner,8,Celebration,Dine-in,0,0,48.21798946,1,1,0
1332,42,Male,67826,Monthly,76.92388842,Mexican,Lunch,3,Celebration,Takeaway,1,0,10.18371194,5,3,0
1333,61,Male,127735,Weekly,114.5908588,Italian,Lunch,7,Business,Dine-in,0,0,43.01415614,4,1,0
1334,33,Female,119581,Monthly,121.7334105,Indian,Dinner,3,Casual,Dine-in,1,1,15.01189758,1,4,1
1335,60,Female,70633,Daily,36.87637834,American,Breakfast,7,Casual,Dine-in,0,0,18.59708805,2,1,0
1336,34,Female,37772,Monthly,141.2389348,Indian,Breakfast,4,Celebration,Dine-in,0,0,47.77061153,2,3,0
1337,49,Female,29371,Monthly,180.3932782,Chinese,Lunch,6,Casual,Takeaway,0,1,41.83867263,4,5,0
1338,44,Female,116560,Weekly,64.12520745,Chinese,Dinner,4,Casual,Takeaway,0,1,45.29659346,1,4,0
1339,56,Male,49632,Rarely,148.7364951,Mexican,Dinner,2,Business,Takeaway,0,0,31.55553296,2,5,0
1340,67,Female,41527,Weekly,55.49285336,Indian,Breakfast,2,Casual,Takeaway,0,0,39.57717401,2,4,0
1341,33,Female,82610,Weekly,130.082196,Chinese,Dinner,8,Celebration,Takeaway,0,1,10.69189479,5,3,0
1342,62,Female,31978,Monthly,192.2787123,Mexican,Breakfast,6,Business,Dine-in,0,1,1.760942657,1,3,0
1343,33,Male,109428,Monthly,144.3465062,Mexican,Dinner,3,Celebration,Takeaway,0,0,41.99392767,4,4,0
1344,37,Female,128045,Weekly,148.0641083,Indian,Dinner,3,Business,Dine-in,0,1,19.77570597,5,2,1
1345,68,Male,50961,Monthly,99.9657665,Chinese,Dinner,2,Casual,Takeaway,0,0,46.85114686,5,3,0
1346,27,Male,124945,Rarely,80.84738711,Italian,Lunch,5,Casual,Dine-in,0,1,19.59420907,4,1,0
1347,40,Male,96655,Rarely,178.5869646,Mexican,Breakfast,1,Celebration,Dine-in,0,0,47.58910846,2,1,0
1348,62,Female,132001,Weekly,32.40365651,Italian,Lunch,4,,Takeaway,0,1,28.2962788,4,5,0
1349,60,Female,60737,Weekly,66.04577458,Italian,Breakfast,6,Business,Dine-in,0,0,55.75293603,4,5,0
1350,57,Male,144002,Rarely,31.39032592,Italian,Breakfast,1,Celebration,Takeaway,0,0,11.97262536,4,2,0
1351,43,Male,89392,Weekly,150.2630044,Indian,Breakfast,4,Celebration,Dine-in,0,1,59.97076205,4,5,1
1352,43,Female,135581,Weekly,98.34962583,Mexican,Lunch,2,Business,Dine-in,0,0,58.77803833,4,4,0
1353,44,Male,60172,Weekly,106.7977748,Chinese,Dinner,9,Casual,Takeaway,0,1,51.11875481,4,3,0
1354,46,Female,126264,Weekly,145.1225769,Mexican,Lunch,3,Business,Dine-in,0,0,7.912565502,5,3,0
1355,44,Female,35147,Rarely,15.30161677,Italian,Lunch,8,Business,Takeaway,0,1,41.4706115,3,1,0
1356,41,Male,38506,Monthly,156.1305836,Italian,Dinner,2,Business,Dine-in,0,0,17.49933493,5,1,0
1357,52,Female,63957,Daily,112.8422071,Indian,Dinner,6,Celebration,Takeaway,1,1,20.32597232,1,1,0
1358,54,Female,48049,Monthly,150.0254374,Italian,Dinner,9,Business,Takeaway,1,0,8.019213182,3,1,0
1359,40,Female,99500,Rarely,17.39543876,Italian,Lunch,4,Business,Takeaway,1,1,57.88974717,5,3,0
1360,48,Female,32259,Weekly,115.230714,Chinese,Lunch,4,Business,Takeaway,1,1,51.62798959,4,2,0
1361,60,Male,148431,Weekly,134.2042415,Chinese,Dinner,9,Business,Takeaway,0,0,33.1444255,3,4,0
1362,33,Male,59583,Weekly,58.56481017,Chinese,Breakfast,6,Celebration,Takeaway,0,0,39.49978104,1,3,0
1363,18,Female,120166,Daily,51.84538674,Indian,Breakfast,7,Business,Takeaway,1,1,51.25606493,5,3,0
